,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
151,6hOkDfpqzrARPgVRmUGbSs,내일 만나 Sweet Dreams!,1zNxzxkuwb03MRV6ipDFG1,https://p.scdn.co/mp3-preview/3c657952a3a27ffc611b461a8e1dc54f95b184ed?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-04-10,"['k-pop', 'k-pop boy group']",0.651,0.718,-4.602,0.0571,0.0129,0,0.0817,0.67,114.984,5,0,186899,37.0
152,6hOkDfpqzrARPgVRmUGbSs,Rover,3WUyu94psXrYV6HZbXgcFA,https://p.scdn.co/mp3-preview/ef48308028f12f6ad97c881f8435c3e6aa9cffaa?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-03-13,['k-pop'],0.629,0.806,-2.034,0.201,0.0212,0.000487,0.0955,0.545,186.022,1,0,174507,75.0
153,6hOkDfpqzrARPgVRmUGbSs,Black Mirror,7iRF1psaTyvaVzyTvZhP91,https://p.scdn.co/mp3-preview/59e79b4f8abac5f5b81f8f33b5a3cc46139f0686?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-03-13,['k-pop'],0.809,0.557,-4.805,0.0721,0.172,6.92e-05,0.116,0.342,140.012,7,1,175493,49.0
154,6hOkDfpqzrARPgVRmUGbSs,Slidin',1kDHz6nhxNtdvh209RvyU6,https://p.scdn.co/mp3-preview/04252935737dc782beec644fea57b0fea8820ff2?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-03-13,['k-pop'],0.83,0.573,-3.788,0.0442,0.513,0,0.113,0.397,120.0,11,0,163533,55.0
155,6hOkDfpqzrARPgVRmUGbSs,Bomba,1E6H8b0dUuCt7vbBgL1Fvm,https://p.scdn.co/mp3-preview/a3a53519b102d6fa3549ae25dc3b426e2db00454?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-03-13,['k-pop'],0.799,0.79,-3.692,0.0736,0.274,0,0.041,0.702,93.978,10,0,187907,53.0
156,6hOkDfpqzrARPgVRmUGbSs,Say You Love Me,6eTTfUgRT21VXq2C2eJ9F3,https://p.scdn.co/mp3-preview/67e011c37aed38668051cdbe406edd350ee50a7d?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-03-13,['k-pop'],0.59,0.542,-4.725,0.11,0.766,0,0.0871,0.0481,70.966,7,1,202080,52.0
157,6hOkDfpqzrARPgVRmUGbSs,Hello,6Me6uD7KrQ2fS8U8wCiMDY,https://p.scdn.co/mp3-preview/2978a5a3b672cd3bd21da434e54186312f4d53d7?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-04-28,['k-pop'],0.347,0.381,-6.269,0.0276,0.86,0,0.104,0.199,133.896,6,1,230106,47.0
158,6hOkDfpqzrARPgVRmUGbSs,Rose,2bk43y1inDfHx8fFdXar3l,https://p.scdn.co/mp3-preview/edb4b948f8596906cfc307475cdaa03c83d49623?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-07-26,['k-pop'],0.677,0.352,-3.195,0.0374,0.48,0,0.133,0.671,74.703,0,1,153720,61.0
159,6hOkDfpqzrARPgVRmUGbSs,Jopping,5WrEilrRI5cIW0DxMvQYPZ,https://p.scdn.co/mp3-preview/dd06f16708d1b2a2b01aa14ac9e54285f7cbf9cf?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2019-10-04,['k-pop'],0.74,0.835,-3.425,0.0839,0.0139,0,0.857,0.535,123.024,10,0,251293,63.0
160,6hOkDfpqzrARPgVRmUGbSs,2 Fast,5U3DWGGD8mFYcDhoMxpQPD,https://p.scdn.co/mp3-preview/170af167af050f33819ca1e38a1446e8c34569b5?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2019-10-04,['k-pop'],0.468,0.737,-4.808,0.0964,0.227,0,0.104,0.496,130.04,5,0,180765,48.0
161,6hOkDfpqzrARPgVRmUGbSs,Super Car,3PqUAwpVHXr3GOCAL22mfo,https://p.scdn.co/mp3-preview/e7025eff830152ae17f70f6e4d9fdbbc53c2f180?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2019-10-04,['k-pop'],0.607,0.85,-4.725,0.0829,0.0503,0,0.0915,0.783,154.961,9,0,214360,47.0
162,6hOkDfpqzrARPgVRmUGbSs,No Manners,3dJecOICXVH0e9oDU6wDyN,https://p.scdn.co/mp3-preview/c339d6c9f4eef6b9c19ed45d3390f974206f22f1?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2019-10-04,['k-pop'],0.673,0.632,-5.803,0.0567,0.122,0.000111,0.278,0.377,140.005,2,0,183638,56.0
163,6hOkDfpqzrARPgVRmUGbSs,One (Monster & Infinity),79rZwU6UJ7FwODmAqXJqmO,https://p.scdn.co/mp3-preview/d6d7fe2a940c36763e1c2d64b2abeabe99c19421?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.518,0.917,-1.645,0.166,0.0306,0,0.368,0.461,160.044,0,1,221040,48.0
164,6hOkDfpqzrARPgVRmUGbSs,Infinity,06buMCMGWi0RXdw4NgaleV,https://p.scdn.co/mp3-preview/3e0f559fc69c5f0c7c433437ebdc79236a27d34e?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.463,0.928,-1.309,0.236,0.0504,0,0.346,0.475,160.124,0,1,233893,43.0
165,6hOkDfpqzrARPgVRmUGbSs,Monster,5YTJ66sC47zgMwOTiiszvi,https://p.scdn.co/mp3-preview/1fcb0d2e2ef697a7d27eadb8d6e5b1ddc0d1e620?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.589,0.867,-2.488,0.124,0.109,0,0.525,0.429,159.916,0,0,222187,41.0
166,6hOkDfpqzrARPgVRmUGbSs,Wish You Were Here,1jriDhlQ4iaxu7XimeUJiP,https://p.scdn.co/mp3-preview/c438d63471308c297afbf53a0dc00551adb39dba?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.717,0.724,-3.25,0.0514,0.112,0.000324,0.0865,0.697,151.908,8,1,192120,55.0
167,6hOkDfpqzrARPgVRmUGbSs,100,09EmEz4aOEoyuoQvDMP5l2,https://p.scdn.co/mp3-preview/7769724568a99b0a640b92f682a997b28c25edd9?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.692,0.859,-2.529,0.0461,0.0277,0,0.363,0.403,114.993,7,1,206720,41.0
168,6hOkDfpqzrARPgVRmUGbSs,Tiger Inside,1ADlTU9mFc3oDdD9Vla2Yw,https://p.scdn.co/mp3-preview/9547d86558a35fd557bb9eeca4979a1668b83c1d?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.554,0.932,-1.343,0.266,0.303,0,0.11,0.543,170.21,0,1,209187,61.0
169,6hOkDfpqzrARPgVRmUGbSs,Better Days,09PXLSwlqGCfCwDT56dIJ9,https://p.scdn.co/mp3-preview/f1bc2c20106d7fdf3cc528a07a5012e49b301702?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.618,0.642,-4.312,0.0326,0.487,0,0.0821,0.546,145.837,0,1,234640,47.0
170,6hOkDfpqzrARPgVRmUGbSs,Together At Home,5EAj5vSrHsQcBEpx6Za0sI,https://p.scdn.co/mp3-preview/c0ba43028b2c096fc1fdb58894aaf7cb43685439?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.747,0.871,-2.749,0.172,0.0856,0,0.217,0.672,100.042,5,0,206253,40.0
171,6hOkDfpqzrARPgVRmUGbSs,Drip,3RIsvXBss0Io0mxFnekBnp,https://p.scdn.co/mp3-preview/4f7ebcb7890a21b34da25dd9dae1d19981db5c2e?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.859,0.708,-3.92,0.0891,0.0206,0,0.315,0.783,102.003,4,0,158093,43.0
172,6hOkDfpqzrARPgVRmUGbSs,Line 'Em Up,016G9uWubHdRF56JEXSQjH,https://p.scdn.co/mp3-preview/04cdd00e04c5fac318e0520afa5e6a2084fe7d49?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.764,0.895,-1.538,0.0637,0.039,0,0.164,0.337,107.037,2,1,203693,39.0
173,6hOkDfpqzrARPgVRmUGbSs,Dangerous Woman,70FkyNgq5QPM3nt4JzyDnt,https://p.scdn.co/mp3-preview/8fcf261328a48d6e0cfbf0e8b06f46e0e63e706e?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.68,0.787,-2.89,0.0468,0.354,0,0.35,0.691,139.997,1,1,189088,47.0
174,6hOkDfpqzrARPgVRmUGbSs,Step Up,049OKDHOubi5XxbO2HAdm9,https://p.scdn.co/mp3-preview/ec42defca0d993fd11151731b10d23ee80591a54?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.568,0.695,-3.74,0.128,0.218,0,0.341,0.524,128.038,5,1,176093,35.0
175,6hOkDfpqzrARPgVRmUGbSs,So Long,2U5iKCFyPL5FHuFeAPCUeU,https://p.scdn.co/mp3-preview/79010e7d7807cd6b44edda0c6190c4eb9dac35de?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-09-25,['k-pop'],0.621,0.671,-3.241,0.0322,0.253,0,0.226,0.275,124.987,1,1,229867,39.0
176,6hOkDfpqzrARPgVRmUGbSs,Bite,5SVGGGHyZaRPwvJtVMgCgr,https://p.scdn.co/mp3-preview/ce5d3ca89cfbde6b4ed23fc20e6cc0b0ad032cbe?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2022-10-19,['k-pop'],0.59,0.801,-4.84,0.0506,0.173,0,0.189,0.291,139.948,7,1,201947,48.0
177,6hOkDfpqzrARPgVRmUGbSs,Cream Soda,42h7yc9Rda1IOMYLACVgld,https://p.scdn.co/mp3-preview/50c6b3911b0659a6cee024dfc90c9e9ccbbccc4d?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-07-10,"['k-pop', 'k-pop boy group']",0.623,0.838,-2.454,0.15,0.0849,0,0.186,0.684,155.617,4,0,185320,68.0
178,6hOkDfpqzrARPgVRmUGbSs,Regret It,21bzlRvgyr4nHdav7ayosn,https://p.scdn.co/mp3-preview/a276a50a67e62a01df82cc8f3d936aa2ea944a0b?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-07-10,"['k-pop', 'k-pop boy group']",0.798,0.731,-3.211,0.0583,0.0142,0,0.0278,0.588,103.015,6,1,175840,53.0
179,6hOkDfpqzrARPgVRmUGbSs,Hear Me Out,09C8pAhOWcDiLL1n1I6lqt,https://p.scdn.co/mp3-preview/6afa814aedbe8e6cf727de83c553a8d459cf6c56?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-07-10,"['k-pop', 'k-pop boy group']",0.666,0.727,-2.375,0.0534,0.095,0,0.305,0.591,92.056,0,0,204093,55.0
180,6hOkDfpqzrARPgVRmUGbSs,Private Party,6UbC3x9AIQEnJn5CLrtXge,https://p.scdn.co/mp3-preview/0d0a3c2d8d11ca214beddc85847086ea45ddb3c0?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-07-10,"['k-pop', 'k-pop boy group']",0.783,0.828,-3.642,0.0565,0.211,0,0.0925,0.789,121.01,10,0,189813,53.0
181,6hOkDfpqzrARPgVRmUGbSs,Cinderella,7I5GXijbz8XNZjbn45t8bu,https://p.scdn.co/mp3-preview/af78c12be7b07ee9237075f2f6827e2a6568ba76?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-07-10,"['k-pop', 'k-pop boy group']",0.639,0.688,-3.353,0.104,0.221,0,0.164,0.58,104.705,9,0,154587,54.0
182,6hOkDfpqzrARPgVRmUGbSs,No Makeup,3pT5BuUxD9wwpyR3F6u92U,https://p.scdn.co/mp3-preview/ca5ca05def388b268029aa21f2c23e134db31fd8?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-07-10,"['k-pop', 'k-pop boy group']",0.581,0.806,-3.312,0.0713,0.544,0,0.344,0.639,81.0,1,1,204853,53.0
183,6hOkDfpqzrARPgVRmUGbSs,Love Fool,6xiWbjsJD3pBKdM8tH46qH,https://p.scdn.co/mp3-preview/b2ffe89a6c257686abc623794b6cde7913d1a2ce?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-07-10,"['k-pop', 'k-pop boy group']",0.636,0.874,-1.32,0.0818,0.0443,0,0.0241,0.689,164.975,1,0,202733,54.0
184,6hOkDfpqzrARPgVRmUGbSs,Another Day,7BE2rwnP5B2bCeLLpY40Tm,https://p.scdn.co/mp3-preview/c9b561ca5941024ea872aed00c5f46ed954f0029?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-07-10,"['k-pop', 'k-pop boy group']",0.672,0.83,-3.816,0.178,0.0488,0,0.0813,0.627,99.747,4,0,191067,52.0
185,6hOkDfpqzrARPgVRmUGbSs,Let Me In,3s9YpuocAjzVt0NLshCrpT,https://p.scdn.co/mp3-preview/e676b66eb2f3bab1824857f864a200baf26c5082?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-07-10,"['k-pop', 'k-pop boy group']",0.549,0.675,-4.964,0.045,0.461,0,0.171,0.373,84.013,1,0,197533,58.0
186,6hOkDfpqzrARPgVRmUGbSs,When Dawn Comes Again,3wrw9wHpk6Fy298p5ISgii,https://p.scdn.co/mp3-preview/0b370c6db392a16e6da9096070c0a7646c79cd32?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-07-21,['korean r&b'],0.584,0.46,-6.088,0.0393,0.456,0,0.113,0.313,168.18,5,1,240266,0.0
187,6hOkDfpqzrARPgVRmUGbSs,Rose - English Version,2shyarF21wZvWew00TdaP3,https://p.scdn.co/mp3-preview/9ed15062a9ac778d3aa63381a2c736c1083793ab?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-07-26,['k-pop'],0.616,0.395,-3.167,0.0607,0.379,0,0.0871,0.631,74.422,0,1,153707,62.0
188,6hOkDfpqzrARPgVRmUGbSs,"For Life - English Version, Live",7MurCSh8PJrljVwEWcRuK0,https://p.scdn.co/mp3-preview/23b786d5275748ea150cbb78538e2cbcfeb7f8aa?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2019-01-30,"['k-pop', 'k-pop boy group']",0.412,0.207,-13.454,0.0368,0.916,1.84e-06,0.544,0.278,75.827,2,1,184839,44.0
189,6hOkDfpqzrARPgVRmUGbSs,It's Love,5orHjvcyt71Sv1O4M1GSHf,https://p.scdn.co/mp3-preview/c439c8d1525db2702ecf2c5fe8ec3f99c88b29ec?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-07-26,['k-pop'],0.396,0.394,-6.028,0.0277,0.731,0,0.144,0.359,150.383,4,0,237120,51.0
190,6hOkDfpqzrARPgVRmUGbSs,Si Fueras Mía,2EDpsT55NCISpccODTIUiV,https://p.scdn.co/mp3-preview/a658bd77625377301f70e785a510748354d32153?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-07-26,['k-pop'],0.386,0.408,-5.568,0.0285,0.687,0,0.182,0.398,149.675,4,0,237107,55.0
191,6hOkDfpqzrARPgVRmUGbSs,I Do,1uOFPJmg1yx3sfBqgv1JAS,https://p.scdn.co/mp3-preview/3bc636a35ba8a710e497c1d851e535852701b6bf?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-09-08,['k-pop'],0.894,0.528,-5.55,0.0692,0.113,0,0.184,0.447,104.874,11,1,163200,63.0
192,6hOkDfpqzrARPgVRmUGbSs,Somebody,2sZEjTi51vnlwpmIAKdwgX,https://p.scdn.co/mp3-preview/a109b988a0a24e5d81ec861674021e00105410c5?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-09-18,['k-pop'],0.789,0.567,-5.656,0.0428,0.0584,0,0.0524,0.695,89.024,1,1,158733,69.0
193,6hOkDfpqzrARPgVRmUGbSs,Wonder,6piqcwymeAa2yyqIP8AjNj,https://p.scdn.co/mp3-preview/85d973a85239fcad70dbbf97444308fab7bd9dba?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-09-18,['k-pop'],0.716,0.368,-5.784,0.0405,0.605,0,0.131,0.694,144.929,1,0,176187,56.0
194,6hOkDfpqzrARPgVRmUGbSs,Lost,5XLb6KA3Iykc5bY8vSk9Sq,https://p.scdn.co/mp3-preview/59bc024330ce9aa4e4100fe5306c9737a7376c54?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-09-18,['k-pop'],0.679,0.768,-5.008,0.0366,0.0436,1.22e-06,0.0813,0.268,130.013,0,0,188520,54.0
195,6hOkDfpqzrARPgVRmUGbSs,The View,5MvrUHwkiKxT18YmmnBh5Y,https://p.scdn.co/mp3-preview/a4dbdc3c3fda0b992b19fca8c86dca50222ac13f?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-09-18,['k-pop'],0.647,0.715,-4.345,0.0271,0.0266,5.49e-06,0.18,0.453,148.031,11,1,194000,55.0
196,6hOkDfpqzrARPgVRmUGbSs,Ordinary Days,6nZqsYlVsAAN4Q0MHVnLis,https://p.scdn.co/mp3-preview/9dbb6a91cd1457a4bfa8dee32785b39f2c627821?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-09-18,['k-pop'],0.622,0.317,-7.347,0.0421,0.734,1.4e-06,0.109,0.233,66.913,11,1,186227,59.0
197,6hOkDfpqzrARPgVRmUGbSs,Lost - Acoustic Version,5Y0HMEyzbmVdD5xudJSOrm,https://p.scdn.co/mp3-preview/be4eee79102cea59301487b1825852cce1df0093?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2023-09-18,['k-pop'],0.812,0.431,-6.945,0.0546,0.372,1.41e-05,0.249,0.205,129.948,0,0,187307,50.0
198,6hOkDfpqzrARPgVRmUGbSs,Miracles in December,7HrCnwDvbtCKSZtpNDmII9,https://p.scdn.co/mp3-preview/7faf4238b6d5826f88ec95e41c0df215ee1afd3c?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2013-12-09,"['k-pop', 'k-pop boy group']",0.587,0.314,-7.62,0.0313,0.677,0,0.137,0.211,119.797,8,1,273288,55.0
199,6hOkDfpqzrARPgVRmUGbSs,The First Snow,2VNpT9fRk1kyksT0S4coZR,https://p.scdn.co/mp3-preview/2b94f5470e77b104596e779c526d4abf66ecf059?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2013-12-09,"['k-pop', 'k-pop boy group']",0.636,0.674,-6.623,0.0444,0.00542,0,0.145,0.814,82.985,7,0,207668,70.0
